pedido_id,fecha,producto,categoria,cantidad,precio_unit,metodo_pago
1135,2026-07-21 19:02:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1135,2026-07-21 19:02:00,Helado 1/4,Postres,1,4200.0,mercadopago
1136,2026-07-01 12:08:00,Milanesa con papas,Platos,1,9500.0,transferencia
1136,2026-07-01 12:08:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1137,2026-08-16 14:28:00,Pizza muzzarella,Pizzas,1,8500.0,transferencia
1137,2026-08-16 14:28:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1137,2026-08-16 14:28:00,Flan casero,Postres,1,3500.0,transferencia
1138,2026-08-02 20:52:00,Empanada de carne,Empanadas,1,1200.0,qr
1138,2026-08-02 20:52:00,Empanada de pollo,Empanadas,1,1200.0,qr
1138,2026-08-02 20:52:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1139,2026-06-20 11:02:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1139,2026-06-20 11:02:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1140,2026-08-06 14:35:00,Milanesa con papas,Platos,1,9500.0,qr
1140,2026-08-06 14:35:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1140,2026-08-06 14:35:00,Flan casero,Postres,1,3500.0,qr
1141,2026-06-15 22:32:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1141,2026-06-15 22:32:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1141,2026-06-15 22:32:00,Flan casero,Postres,2,3500.0,transferencia
1142,2026-07-06 22:58:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1142,2026-07-06 22:58:00,Flan casero,Postres,1,3500.0,mercadopago
1142,2026-07-06 22:58:00,Helado 1/4,Postres,1,4200.0,mercadopago
1143,2026-08-23 13:59:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1143,2026-08-23 13:59:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1143,2026-08-23 13:59:00,Flan casero,Postres,1,3500.0,mercadopago
1144,2026-06-27 22:18:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1144,2026-06-27 22:18:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1144,2026-06-27 22:18:00,Flan casero,Postres,1,3500.0,mercadopago
1145,2026-08-06 16:12:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1145,2026-08-06 16:12:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1146,2026-06-17 18:30:00,Milanesa con papas,Platos,1,9500.0,qr
1146,2026-06-17 18:30:00,Flan casero,Postres,1,3500.0,qr
1147,2026-09-02 21:50:00,Milanesa con papas,Platos,1,9500.0,qr
1147,2026-09-02 21:50:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1148,2026-06-25 11:39:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1148,2026-06-25 11:39:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1149,2026-09-02 12:44:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1149,2026-09-02 12:44:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1150,2026-06-22 22:57:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1150,2026-06-22 22:57:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1151,2026-07-18 12:54:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1151,2026-07-18 12:54:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1152,2026-07-31 22:13:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1152,2026-07-31 22:13:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1152,2026-07-31 22:13:00,Flan casero,Postres,1,3500.0,mercadopago
1153,2026-09-03 14:23:00,Empanada de carne,Empanadas,1,1200.0,qr
1153,2026-09-03 14:23:00,Empanada de pollo,Empanadas,1,1200.0,qr
1153,2026-09-03 14:23:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1154,2026-07-07 17:01:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1154,2026-07-07 17:01:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1155,2026-07-07 20:52:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1155,2026-07-07 20:52:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1156,2026-07-12 12:00:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1156,2026-07-12 12:00:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1156,2026-07-12 12:00:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1157,2026-08-13 18:16:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1157,2026-08-13 18:16:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1158,2026-06-08 12:05:00,Milanesa con papas,Platos,1,9500.0,qr
1158,2026-06-08 12:05:00,Flan casero,Postres,1,3500.0,qr
1159,2026-08-23 21:57:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1159,2026-08-23 21:57:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1160,2026-07-20 12:10:00,Ensalada Cesar,Platos,1,7200.0,qr
1160,2026-07-20 12:10:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1161,2026-07-09 13:41:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1161,2026-07-09 13:41:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1162,2026-08-17 16:10:00,Milanesa con papas,Platos,1,9500.0,qr
1162,2026-08-17 16:10:00,Flan casero,Postres,1,3500.0,qr
1163,2026-06-23 13:15:00,Milanesa con papas,Platos,1,9500.0,qr
1163,2026-06-23 13:15:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1164,2026-06-18 12:38:00,Empanada de carne,Empanadas,1,1200.0,transferencia
1164,2026-06-18 12:38:00,Empanada de pollo,Empanadas,1,1200.0,transferencia
1164,2026-06-18 12:38:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1164,2026-06-18 12:38:00,Helado 1/4,Postres,1,4200.0,transferencia
1165,2026-08-03 19:06:00,Milanesa con papas,Platos,1,9500.0,transferencia
1165,2026-08-03 19:06:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1166,2026-07-29 20:58:00,Pizza muzzarella,Pizzas,1,8500.0,transferencia
1166,2026-07-29 20:58:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1167,2026-07-08 13:14:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1167,2026-07-08 13:14:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1167,2026-07-08 13:14:00,Flan casero,Postres,1,3500.0,mercadopago
1168,2026-06-20 20:27:00,Ensalada Cesar,Platos,1,7200.0,qr
1168,2026-06-20 20:27:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1169,2026-06-14 23:14:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1169,2026-06-14 23:14:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1170,2026-07-27 13:50:00,Ensalada Cesar,Platos,1,7200.0,qr
1170,2026-07-27 13:50:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1171,2026-08-04 23:26:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1171,2026-08-04 23:26:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1172,2026-09-04 22:16:00,Milanesa con papas,Platos,1,9500.0,qr
1172,2026-09-04 22:16:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1172,2026-09-04 22:16:00,Flan casero,Postres,1,3500.0,qr
1173,2026-08-24 17:32:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1173,2026-08-24 17:32:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1174,2026-07-01 13:11:00,Ensalada Cesar,Platos,1,7200.0,transferencia
1174,2026-07-01 13:11:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1175,2026-06-19 12:03:00,Empanada de carne,Empanadas,2,1200.0,qr
1175,2026-06-19 12:03:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1175,2026-06-19 12:03:00,Helado 1/4,Postres,1,4200.0,qr
1176,2026-06-11 12:25:00,Milanesa con papas,Platos,1,9500.0,transferencia
1176,2026-06-11 12:25:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1177,2026-07-08 12:51:00,Milanesa con papas,Platos,1,9500.0,qr
1177,2026-07-08 12:51:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1178,2026-08-08 21:52:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1178,2026-08-08 21:52:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1179,2026-06-27 21:54:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1179,2026-06-27 21:54:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1180,2026-08-04 23:46:00,Pizza napolitana,Pizzas,1,9800.0,qr
1180,2026-08-04 23:46:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1180,2026-08-04 23:46:00,Flan casero,Postres,1,3500.0,qr
1181,2026-07-26 21:57:00,Empanada de carne,Empanadas,1,1200.0,transferencia
1181,2026-07-26 21:57:00,Empanada de pollo,Empanadas,1,1200.0,transferencia
1181,2026-07-26 21:57:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1181,2026-07-26 21:57:00,Helado 1/4,Postres,1,4200.0,transferencia
1182,2026-08-29 13:33:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1182,2026-08-29 13:33:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1182,2026-08-29 13:33:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1183,2026-09-04 12:06:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1183,2026-09-04 12:06:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1184,2026-07-10 12:34:00,Pizza napolitana,Pizzas,1,9800.0,qr
1184,2026-07-10 12:34:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1185,2026-08-25 22:19:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1185,2026-08-25 22:19:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1186,2026-08-26 22:07:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1186,2026-08-26 22:07:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1186,2026-08-26 22:07:00,Flan casero,Postres,1,3500.0,transferencia
1187,2026-07-07 21:44:00,Milanesa con papas,Platos,1,9500.0,qr
1187,2026-07-07 21:44:00,Flan casero,Postres,2,3500.0,qr
1188,2026-09-05 12:42:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1188,2026-09-05 12:42:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1188,2026-09-05 12:42:00,Flan casero,Postres,1,3500.0,mercadopago
1189,2026-07-14 16:40:00,Empanada de carne,Empanadas,2,1200.0,qr
1189,2026-07-14 16:40:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1189,2026-07-14 16:40:00,Flan casero,Postres,1,3500.0,qr
1190,2026-07-25 21:57:00,Pizza napolitana,Pizzas,1,9800.0,qr
1190,2026-07-25 21:57:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1190,2026-07-25 21:57:00,Helado 1/4,Postres,1,4200.0,qr
1191,2026-07-24 13:33:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1191,2026-07-24 13:33:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1192,2026-08-04 20:31:00,Ensalada Cesar,Platos,1,7200.0,transferencia
1192,2026-08-04 20:31:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1193,2026-07-03 12:21:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1193,2026-07-03 12:21:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1194,2026-06-22 17:46:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1194,2026-06-22 17:46:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1195,2026-07-29 12:38:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1195,2026-07-29 12:38:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1196,2026-06-19 12:38:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1196,2026-06-19 12:38:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1196,2026-06-19 12:38:00,Helado 1/4,Postres,1,4200.0,qr
1197,2026-08-14 12:06:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1197,2026-08-14 12:06:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1198,2026-07-28 20:02:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1198,2026-07-28 20:02:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1198,2026-07-28 20:02:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1198,2026-07-28 20:02:00,Flan casero,Postres,1,3500.0,mercadopago
1199,2026-07-01 12:44:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1199,2026-07-01 12:44:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1200,2026-07-18 21:30:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1200,2026-07-18 21:30:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1201,2026-07-07 12:00:00,Pizza muzzarella,Pizzas,1,8500.0,transferencia
1201,2026-07-07 12:00:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1202,2026-08-09 19:36:00,Milanesa con papas,Platos,1,9500.0,qr
1202,2026-08-09 19:36:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1203,2026-08-30 13:46:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1203,2026-08-30 13:46:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1204,2026-07-04 20:45:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1204,2026-07-04 20:45:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1204,2026-07-04 20:45:00,Flan casero,Postres,1,3500.0,transferencia
1205,2026-06-10 20:38:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1205,2026-06-10 20:38:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1206,2026-06-20 13:30:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1206,2026-06-20 13:30:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1206,2026-06-20 13:30:00,Flan casero,Postres,1,3500.0,mercadopago
1207,2026-06-15 14:50:00,Milanesa con papas,Platos,1,9500.0,qr
1207,2026-06-15 14:50:00,Flan casero,Postres,1,3500.0,qr
1208,2026-06-25 12:45:00,Empanada de carne,Empanadas,1,1200.0,qr
1208,2026-06-25 12:45:00,Empanada de pollo,Empanadas,1,1200.0,qr
1208,2026-06-25 12:45:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1209,2026-09-04 17:56:00,Milanesa con papas,Platos,1,9500.0,qr
1209,2026-09-04 17:56:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1210,2026-06-20 21:00:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1210,2026-06-20 21:00:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1210,2026-06-20 21:00:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1211,2026-06-22 16:53:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1211,2026-06-22 16:53:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1212,2026-06-24 14:43:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1212,2026-06-24 14:43:00,Flan casero,Postres,1,3500.0,mercadopago
1213,2026-06-27 22:59:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1213,2026-06-27 22:59:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1214,2026-07-17 20:00:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1214,2026-07-17 20:00:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1215,2026-07-22 21:56:00,Empanada de carne,Empanadas,1,1200.0,qr
1215,2026-07-22 21:56:00,Empanada de pollo,Empanadas,1,1200.0,qr
1215,2026-07-22 21:56:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1216,2026-08-12 12:23:00,Empanada de carne,Empanadas,1,1200.0,qr
1216,2026-08-12 12:23:00,Empanada de pollo,Empanadas,1,1200.0,qr
1216,2026-08-12 12:23:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1217,2026-08-17 14:06:00,Empanada de carne,Empanadas,1,1200.0,qr
1217,2026-08-17 14:06:00,Empanada de pollo,Empanadas,1,1200.0,qr
1217,2026-08-17 14:06:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1218,2026-08-17 12:01:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1218,2026-08-17 12:01:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1218,2026-08-17 12:01:00,Helado 1/4,Postres,1,4200.0,qr
1219,2026-08-09 14:49:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1219,2026-08-09 14:49:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1220,2026-08-11 11:35:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1220,2026-08-11 11:35:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1220,2026-08-11 11:35:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1221,2026-08-28 19:05:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1221,2026-08-28 19:05:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1221,2026-08-28 19:05:00,Flan casero,Postres,1,3500.0,mercadopago
1222,2026-08-25 17:54:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1222,2026-08-25 17:54:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1223,2026-08-08 14:57:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1223,2026-08-08 14:57:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1224,2026-07-02 22:06:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1224,2026-07-02 22:06:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1225,2026-08-11 21:41:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1225,2026-08-11 21:41:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1226,2026-07-18 13:51:00,Pizza napolitana,Pizzas,1,9800.0,transferencia
1226,2026-07-18 13:51:00,Cerveza artesanal,Bebidas,1,3200.0,transferencia
1227,2026-07-08 20:14:00,Pizza muzzarella,Pizzas,1,8500.0,transferencia
1227,2026-07-08 20:14:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1228,2026-08-19 22:53:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1228,2026-08-19 22:53:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1229,2026-07-24 12:09:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1229,2026-07-24 12:09:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1229,2026-07-24 12:09:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1229,2026-07-24 12:09:00,Flan casero,Postres,1,3500.0,mercadopago
1230,2026-07-10 22:26:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1230,2026-07-10 22:26:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1230,2026-07-10 22:26:00,Flan casero,Postres,1,3500.0,mercadopago
1231,2026-07-30 12:29:00,Milanesa con papas,Platos,1,9500.0,qr
1231,2026-07-30 12:29:00,Flan casero,Postres,2,3500.0,qr
1232,2026-06-12 11:16:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1232,2026-06-12 11:16:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1233,2026-08-03 16:26:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1233,2026-08-03 16:26:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1233,2026-08-03 16:26:00,Helado 1/4,Postres,1,4200.0,mercadopago
1234,2026-06-16 14:28:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1234,2026-06-16 14:28:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1235,2026-07-31 13:17:00,Pizza napolitana,Pizzas,1,9800.0,qr
1235,2026-07-31 13:17:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1235,2026-07-31 13:17:00,Flan casero,Postres,1,3500.0,qr
1236,2026-08-07 20:56:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1236,2026-08-07 20:56:00,Flan casero,Postres,1,3500.0,mercadopago
1237,2026-08-19 22:19:00,Milanesa con papas,Platos,1,9500.0,transferencia
1237,2026-08-19 22:19:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1237,2026-08-19 22:19:00,Helado 1/4,Postres,1,4200.0,transferencia
1238,2026-08-29 20:55:00,Milanesa con papas,Platos,1,9500.0,transferencia
1238,2026-08-29 20:55:00,Flan casero,Postres,1,3500.0,transferencia
1238,2026-08-29 20:55:00,Helado 1/4,Postres,1,4200.0,transferencia
1239,2026-07-06 13:53:00,Empanada de carne,Empanadas,1,1200.0,qr
1239,2026-07-06 13:53:00,Empanada de pollo,Empanadas,1,1200.0,qr
1239,2026-07-06 13:53:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1239,2026-07-06 13:53:00,Helado 1/4,Postres,1,4200.0,qr
1240,2026-09-05 14:07:00,Empanada de carne,Empanadas,1,1200.0,transferencia
1240,2026-09-05 14:07:00,Empanada de pollo,Empanadas,1,1200.0,transferencia
1240,2026-09-05 14:07:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1241,2026-07-26 21:18:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1241,2026-07-26 21:18:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1242,2026-07-02 14:05:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1242,2026-07-02 14:05:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1243,2026-07-28 14:59:00,Milanesa con papas,Platos,1,9500.0,transferencia
1243,2026-07-28 14:59:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1244,2026-06-16 21:22:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1244,2026-06-16 21:22:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1245,2026-08-21 21:07:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1245,2026-08-21 21:07:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1246,2026-06-22 12:47:00,Ensalada Cesar,Platos,1,7200.0,transferencia
1246,2026-06-22 12:47:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1246,2026-06-22 12:47:00,Flan casero,Postres,1,3500.0,transferencia
1247,2026-07-18 21:25:00,Empanada de carne,Empanadas,2,1200.0,mercadopago
1247,2026-07-18 21:25:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1248,2026-08-06 18:51:00,Empanada de carne,Empanadas,1,1200.0,transferencia
1248,2026-08-06 18:51:00,Empanada de pollo,Empanadas,1,1200.0,transferencia
1248,2026-08-06 18:51:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1249,2026-08-30 12:15:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1249,2026-08-30 12:15:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1250,2026-08-23 21:42:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1250,2026-08-23 21:42:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1250,2026-08-23 21:42:00,Helado 1/4,Postres,1,4200.0,transferencia
1251,2026-07-09 22:02:00,Pizza napolitana,Pizzas,1,9800.0,qr
1251,2026-07-09 22:02:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1251,2026-07-09 22:02:00,Flan casero,Postres,1,3500.0,qr
1252,2026-06-17 21:07:00,Empanada de carne,Empanadas,2,1200.0,transferencia
1252,2026-06-17 21:07:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1253,2026-07-31 13:38:00,Pizza napolitana,Pizzas,1,9800.0,mercadopago
1253,2026-07-31 13:38:00,Cerveza artesanal,Bebidas,1,3200.0,mercadopago
1253,2026-07-31 13:38:00,Flan casero,Postres,2,3500.0,mercadopago
1254,2026-07-02 12:17:00,Milanesa con papas,Platos,1,9500.0,qr
1254,2026-07-02 12:17:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1255,2026-07-31 19:24:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1255,2026-07-31 19:24:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1256,2026-06-27 13:15:00,Empanada de carne,Empanadas,1,1200.0,transferencia
1256,2026-06-27 13:15:00,Empanada de pollo,Empanadas,1,1200.0,transferencia
1256,2026-06-27 13:15:00,Gaseosa 500ml,Bebidas,1,1800.0,transferencia
1256,2026-06-27 13:15:00,Helado 1/4,Postres,1,4200.0,transferencia
1257,2026-07-17 13:20:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1257,2026-07-17 13:20:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1257,2026-07-17 13:20:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1258,2026-08-09 13:38:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1258,2026-08-09 13:38:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1258,2026-08-09 13:38:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1259,2026-07-18 18:14:00,Pizza napolitana,Pizzas,1,9800.0,qr
1259,2026-07-18 18:14:00,Cerveza artesanal,Bebidas,1,3200.0,qr
1260,2026-08-19 22:53:00,Pizza muzzarella,Pizzas,1,8500.0,qr
1260,2026-08-19 22:53:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1261,2026-07-07 13:08:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1261,2026-07-07 13:08:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1262,2026-06-27 22:09:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1262,2026-06-27 22:09:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1263,2026-06-18 21:18:00,Empanada de carne,Empanadas,1,1200.0,mercadopago
1263,2026-06-18 21:18:00,Empanada de pollo,Empanadas,1,1200.0,mercadopago
1263,2026-06-18 21:18:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1264,2026-06-26 20:54:00,Milanesa con papas,Platos,1,9500.0,mercadopago
1264,2026-06-26 20:54:00,Flan casero,Postres,1,3500.0,mercadopago
1265,2026-06-29 12:14:00,Pizza muzzarella,Pizzas,1,8500.0,mercadopago
1265,2026-06-29 12:14:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1266,2026-06-20 17:57:00,Empanada de carne,Empanadas,2,1200.0,qr
1266,2026-06-20 17:57:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1266,2026-06-20 17:57:00,Helado 1/4,Postres,1,4200.0,qr
1267,2026-07-04 13:27:00,Ensalada Cesar,Platos,1,7200.0,mercadopago
1267,2026-07-04 13:27:00,Gaseosa 500ml,Bebidas,1,1800.0,mercadopago
1268,2026-06-21 20:33:00,Milanesa con papas,Platos,1,9500.0,qr
1268,2026-06-21 20:33:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
1268,2026-06-21 20:33:00,Helado 1/4,Postres,1,4200.0,qr
1269,2026-06-14 22:31:00,Ensalada Cesar,Platos,1,7200.0,qr
1269,2026-06-14 22:31:00,Gaseosa 500ml,Bebidas,1,1800.0,qr
